DOY;Hour;Rg;RdRg;Group
52;13;216.2;1;51
52;14;141.8;1;51
52;15;98.5;1;51
52;16;51.97;1;51
52;17;19.28;1;51
52;18;1.701;0;51
52;19;0;1;51
52;20;0;1;51
52;21;0;1;51
52;22;0;1;51
52;23;0;1;51
52;24;0;1;51
53;1;0;1;52
53;2;0;1;52
53;3;0;1;52
53;4;0;1;52
53;5;0;1;52
53;6;0;1;52
53;7;0.71;0;52
53;8;33.85;1;52
53;9;124.5;1;52
53;10;98.1;1;52
53;11;129.2;1;52
53;12;141.3;1;52
53;13;156.1;0.999868939;52
53;14;206.5;0.999866566;52
53;15;197.7;0.999127566;52
53;16;132.1;1;52
53;17;36.11;1;52
53;18;2.285;1;52
53;19;0;1;52
53;20;0;1;52
53;21;0;1;52
53;22;0;1;52
53;23;0;1;52
53;24;0;1;52
54;1;0;1;53
54;2;0;1;53
54;3;0;1;53
54;4;0;1;53
54;5;0;1;53
54;6;0;1;53
54;7;0.459;0;53
54;8;15.46;1;53
54;9;70.9;1;53
54;10;161.8;0.995460133;53
54;11;456.6;0.985145454;53
54;12;159.7;1;53
54;13;237.9;1;53
54;14;214.1;1;53
54;15;176.5;1;53
54;16;136.7;1;53
54;17;59.81;1;53
54;18;2.877;1;53
54;19;0;1;53
54;20;0;1;53
54;21;0;1;53
54;22;0;1;53
54;23;0;1;53
54;24;0;1;53
55;1;0;1;54
55;2;0;1;54
55;3;0;1;54
55;4;0;1;54
55;5;0;1;54
55;6;0;1;54
55;7;0.45;0;54
55;8;20.35;0.942034562;54
55;9;107.4;0.894985403;54
55;10;290.4;0.799672249;54
55;11;631.7;0.563919769;54
55;12;799;0.585979324;54
55;13;803;0.570845995;54
55;14;598.6;0.804569033;54
55;15;545.5;0.702309098;54
55;16;307.3;0.854754889;54
55;17;68.41;0.994765206;54
55;18;2.606;1;54
55;19;0;1;54
55;20;0;1;54
55;21;0;1;54
55;22;0;1;54
55;23;0;1;54
55;24;0;1;54
56;1;0;1;55
56;2;0;1;55
56;3;0;1;55
56;4;0;1;55
56;5;0;1;55
56;6;0;1;55
56;7;2.499;1;55
56;8;58.95;0.983137485;55
56;9;147.9;0.991023955;55
56;10;312;0.984460751;55
56;11;467.2;0.971261692;55
56;12;431.2;0.981552656;55
56;13;385.1;0.996994739;55
56;14;350.9;0.992804484;55
56;15;261.9;0.989537726;55
56;16;161;1;55
56;17;56.66;1;55
56;18;4.773;1;55
56;19;0;1;55
56;20;0;1;55
56;21;0;1;55
56;22;0;1;55
56;23;0;1;55
56;24;0;1;55
57;1;0;1;56
57;2;0;1;56
57;3;0;1;56
57;4;0;1;56
57;5;0;1;56
57;6;0;1;56
57;7;4.717;1;56
57;8;25.88;1;56
57;9;58.58;1;56
57;10;104.7;1;56
57;11;154.8;1;56
57;12;248.5;1;56
57;13;346.6;0.999902214;56
57;14;364.3;0.969083747;56
57;15;274.3;0.996162244;56
57;16;118;1;56
57;17;84.2;1;56
57;18;6.083;1;56
57;19;0;1;56
57;20;0;1;56
57;21;0;1;56
57;22;0;1;56
57;23;0;1;56
57;24;0;1;56
58;1;0;1;57
58;2;0;1;57
58;3;0;1;57
58;4;0;1;57
58;5;0;1;57
58;6;0;1;57
58;7;10.2;0.27064501;57
58;8;128.2;0.39528416;57
58;9;374.7;0.331273851;57
58;10;778;0.242667734;57
58;11;950;0.213865643;57
58;12;820;0.542619591;57
58;13;725;0.91435213;57
58;14;519.6;0.966504973;57
58;15;280.2;0.990919946;57
58;16;98.2;1;57
58;17;89.1;1;57
58;18;9.84;1;57
58;19;0;1;57
58;20;0;1;57
58;21;0;1;57
58;22;0;1;57
58;23;0;1;57
58;24;0;1;57
59;1;0;1;58
59;2;0;1;58
59;3;0;1;58
59;4;0;1;58
59;5;0;1;58
59;6;0;1;58
59;7;1.337;0;58
59;8;14.61;1;58
59;9;64.72;1;58
59;10;207;0.979703283;58
59;11;586.4;0.575333797;58
59;12;614.7;0.588155363;58
59;13;719;0.492655102;58
59;14;632.9;0.376564169;58
59;15;553.3;0.333008731;58
59;16;303.4;0.520297248;58
59;17;143.1;0.68000687;58
59;18;17.64;0.903229161;58
59;19;0;1;58
59;20;0;1;58
59;21;0;1;58
59;22;0;1;58
59;23;0;1;58
59;24;0;1;58
60;1;0;1;59
60;2;0;1;59
60;3;0;1;59
60;4;0;1;59
60;5;0;1;59
60;6;0;1;59
60;7;10.21;0.060608841;59
60;8;134.4;0.143085808;59
60;9;387.5;0.285940306;59
60;10;735;0.241257376;59
60;11;1026;0.167748783;59
60;12;1074;0.161196453;59
60;13;725;0.34183717;59
60;14;699.5;0.658820743;59
60;15;247.6;0.963040986;59
60;16;389.4;0.431755446;59
60;17;193.4;0.543820476;59
60;18;18.6;1;59
60;19;0;1;59
60;20;0;1;59
60;21;0;1;59
60;22;0;1;59
60;23;0;1;59
60;24;0;1;59
61;1;0;1;60
61;2;0;1;60
61;3;0;1;60
61;4;0;1;60
61;5;0;1;60
61;6;0;1;60
61;7;11.62;0.794841662;60
61;8;169.4;0.411368804;60
61;9;536.6;0.207222413;60
61;10;762;0.250581017;60
61;11;1055;0.216986494;60
61;12;930;0.341983996;60
61;13;929;0.421078129;60
61;14;964;0.344187035;60
61;15;591.1;0.612998105;60
61;16;364.3;0.821814019;60
61;17;186.7;0.906878572;60
61;18;19.09;1;60
61;19;0;1;60
61;20;0;1;60
61;21;0;1;60
61;22;0;1;60
61;23;0;1;60
61;24;0;1;60
62;1;0;1;61
62;2;0;1;61
62;3;0;1;61
62;4;0;1;61
62;5;0;1;61
62;6;0;1;61
62;7;2.53;0.956753852;61
62;8;31.74;0.986737591;61
62;9;42.95;0.96135363;61
62;10;109.1;0.99270937;61
62;11;159.3;0.998700016;61
62;12;427;0.985996175;61
62;13;377.5;0.98993258;61
62;14;323.3;0.995038419;61
62;15;151.8;1;61
62;16;119.6;1;61
62;17;66.04;1;61
62;18;7.78;1;61
62;19;0;1;61
62;20;0;1;61
62;21;0;1;61
62;22;0;1;61
62;23;0;1;61
62;24;0;1;61
63;1;0;1;62
63;2;0;1;62
63;3;0;1;62
63;4;0;1;62
63;5;0;1;62
63;6;0;1;62
63;7;5.093;1;62
63;8;62.9;0.978785911;62
63;9;127.4;0.974617068;62
63;10;341.6;0.973764353;62
63;11;419.7;0.984027831;62
63;12;630.1;0.948483013;62
63;13;544.6;0.940556111;62
63;14;468;0.954404354;62
63;15;323;0.979562288;62
63;16;189;0.998559179;62
63;17;65.12;1;62
63;18;9.81;1;62
63;19;0;1;62
63;20;0;1;62
63;21;0;1;62
63;22;0;1;62
63;23;0;1;62
63;24;0;1;62
64;1;0;1;63
64;2;0;1;63
64;3;0;1;63
64;4;0;1;63
64;5;0;1;63
64;6;0;1;63
64;7;24;0.504661373;63
64;8;247.6;0.292583439;63
64;9;543.7;0.207784742;63
64;10;708;0.421029537;63
64;11;717;0.553788886;63
64;12;1014;0.373517055;63
64;13;413.7;0.500482575;63
64;14;395.9;0.815479304;63
64;15;539.1;0.726468186;63
64;16;212.1;0.982203092;63
64;17;163.4;0.746742929;63
64;18;12.83;1;63
64;19;0;1;63
64;20;0;1;63
64;21;0;1;63
64;22;0;1;63
64;23;0;1;63
64;24;0;1;63
65;1;0;1;64
65;2;0;1;64
65;3;0;1;64
65;4;0;1;64
65;5;0;1;64
65;6;0;1;64
65;7;29.91;0.47517708;64
65;8;179.4;0.780034232;64
65;9;326;0.87802873;64
65;10;288.5;0.954284173;64
65;11;526.9;0.563969496;64
65;12;960;0.375532732;64
65;13;881;0.408536696;64
65;14;1002;0.200671485;64
65;15;923;0.141408564;64
65;16;625.2;0.168194369;64
65;17;298.5;0.243551139;64
65;18;42.95;0.424594905;64
65;19;0;1;64
65;20;0;1;64
65;21;0;1;64
65;22;0;1;64
65;23;0;1;64
65;24;0;1;64
66;1;0;1;65
66;2;0;1;65
66;3;0;1;65
66;4;0;1;65
66;5;0;1;65
66;6;0;1;65
66;7;13.27;1;65
66;8;104.1;0.985188844;65
66;9;249.3;0.981997079;65
66;10;368.6;0.969115436;65
66;11;311.7;0.978793431;65
66;12;430.6;0.977046466;65
66;13;331.4;0.983777549;65
66;14;235.1;0.990108574;65
66;15;143.9;1;65
66;16;81.9;1;65
66;17;29.25;1;65
66;18;3.306;1;65
66;19;0;1;65
66;20;0;1;65
66;21;0;1;65
66;22;0;1;65
66;23;0;1;65
66;24;0;1;65
67;1;0;1;66
67;2;0;1;66
67;3;0;1;66
67;4;0;1;66
67;5;0;1;66
67;6;0;1;66
67;7;7.13;1;66
67;8;51.4;0.998647216;66
67;9;91.7;0.995523411;66
67;10;156.4;0.992967979;66
67;11;304;0.981617518;66
67;12;702;0.841379601;66
67;13;300.5;0.977016498;66
67;14;222.5;0.985256524;66
67;15;196.4;0.985278387;66
67;16;148.4;0.992942162;66
67;17;124.6;0.982203092;66
67;18;31.56;0.915866936;66
67;19;0;1;66
67;20;0;1;66
67;21;0;1;66
67;22;0;1;66
67;23;0;1;66
67;24;0;1;66
68;1;0;1;67
68;2;0;1;67
68;3;0;1;67
68;4;0;1;67
68;5;0;1;67
68;6;0;1;67
68;7;10.7;1;67
68;8;96;0.984352521;67
68;9;268.2;0.969638691;67
68;10;361.8;0.97245991;67
68;11;619.5;0.845363379;67
68;12;705;0.813787775;67
68;13;312.7;0.965505863;67
68;14;309.1;0.980893488;67
68;15;229.7;0.982612065;67
68;16;383.6;0.511142469;67
68;17;239.6;0.613990813;67
68;18;30.73;1;67
68;19;0;1;67
68;20;0;1;67
68;21;0;1;67
68;22;0;1;67
68;23;0;1;67
68;24;0;1;67
69;1;0;1;68
69;2;0;1;68
69;3;0;1;68
69;4;0;1;68
69;5;0;1;68
69;6;0;1;68
69;7;29.77;0.807023143;68
69;8;198;0.819491711;68
69;9;197.8;0.831811042;68
69;10;903;0.273835002;68
69;11;755;0.633117698;68
69;12;979;0.467956948;68
69;13;638.2;0.448866369;68
69;14;589.5;0.383716664;68
69;15;509.3;0.36613963;68
69;16;27.01;1;68
69;17;74.3;0.98932933;68
69;18;17.05;1;68
69;19;0;1;68
69;20;0;1;68
69;21;0;1;68
69;22;0;1;68
69;23;0;1;68
69;24;0;1;68
70;1;0;1;69
70;2;0;1;69
70;3;0;1;69
70;4;0;1;69
70;5;0;1;69
70;6;0;1;69
70;7;3.337;1;69
70;8;110.3;0.953125858;69
70;9;303.7;0.94568182;69
70;10;561.5;0.723904372;69
70;11;260.3;0.980123341;69
70;12;306.8;0.977097586;69
70;13;307.9;0.982617462;69
70;14;116.6;0.991500132;69
70;15;118.2;0.999281905;69
70;16;61.46;1;69
70;17;32.27;1;69
70;18;8.9;0.981286002;69
70;19;0;1;69
70;20;0;1;69
70;21;0;1;69
70;22;0;1;69
70;23;0;1;69
70;24;0;1;69
71;1;0;1;70
71;2;0;1;70
71;3;0;1;70
71;4;0;1;70
71;5;0;1;70
71;6;0.147;0;70
71;7;53.1;0.522627956;70
71;8;263.81;0.429872638;70
71;9;620.95;0.400128886;70
71;10;705.28;0.349907352;70
71;11;1055.85;0.250032973;70
71;12;1223;0.221945316;70
71;13;1257;0.12553775;70
71;14;1150;0.12965127;70
71;15;948;0.143544478;70
71;16;661;0.182357559;70
71;17;324.6;0.277018414;70
71;18;66.73;0.52568893;70
71;19;0.009;0;70
71;20;0;1;70
71;21;0;1;70
71;22;0;1;70
71;23;0;1;70
71;24;0;1;70
72;1;0;1;71
72;2;0;1;71
72;3;0;1;71
72;4;0;1;71
72;5;0;1;71
72;6;0.283;0;71
72;7;159.3;0.342288816;71
72;8;289.4;0.417415342;71
72;9;604.8;0.271825397;71
72;10;896;0.272544643;71
72;11;1080;0.264537037;71
72;12;1188;0.281734007;71
72;13;1139;0.358735733;71
72;14;1013;0.370582428;71
72;15;858;0.362470862;71
72;16;570.7;0.409146662;71
72;17;215.7;0.659248957;71
72;18;39.75;0.953207547;71
72;19;0.833;1;71
72;20;0.496;1;71
72;21;0.512;1;71
72;22;0.525;1;71
72;23;0.556;1;71
72;24;0.568;1;71
73;1;0.648;1;72
73;2;0.811;1;72
73;3;0.656;1;72
73;4;0.672;1;72
73;5;0.825;1;72
73;6;1.034;1;72
73;7;46.62;0.838052338;72
73;8;281.7;0.450479233;72
73;9;583.7;0.318656844;72
73;10;874;0.29416476;72
73;11;1095;0.265388128;72
73;12;1190;0.235882353;72
73;13;1185;0.245400844;72
73;14;1101;0.245867393;72
73;15;906;0.279359823;72
73;16;607.1;0.336847307;72
73;17;264.5;0.542533081;72
73;18;49.58;0.964905204;72
73;19;0.712;1;72
73;20;0.37;1;72
73;21;0.407;1;72
73;22;0.422;1;72
73;23;0.468;1;72
73;24;0.421;1;72
74;1;0.451;1;73
74;2;0.423;1;73
74;3;0.463;1;73
74;4;0.439;1;73
74;5;0.454;1;73
74;6;0.71;1;73
74;7;29.09;1;73
74;8;131.7;1;73
74;9;242.3;1;73
74;10;475.1;0.917070091;73
74;11;1079;0.424930491;73
74;12;863;0.796987254;73
74;13;895;0.798882682;73
74;14;952;0.560609244;73
74;15;491.1;0.844227245;73
74;16;571;0.369352014;73
74;17;330.7;0.428485032;73
74;18;69.13;0.744394619;73
74;19;1.032;1;73
74;20;0.405;1;73
74;21;0.433;1;73
74;22;0.411;1;73
74;23;0.497;1;73
74;24;0.569;1;73
75;1;0.542;1;74
75;2;0.571;1;74
75;3;0.616;1;74
75;4;0.687;1;74
75;5;0.818;1;74
75;6;1.152;1;74
75;7;51.78;0.949401313;74
75;8;244.9;0.70559412;74
75;9;504.5;0.582556987;74
75;10;758;0.633773087;74
75;11;622.3;0.941668006;74
75;12;403.5;0.992812887;74
75;13;297.2;1;74
75;14;319.8;0.995934959;74
75;15;311.9;0.998076307;74
75;16;403.9;0.914830404;74
75;17;221;0.931221719;74
75;18;49.12;1;74
75;19;1.196;1;74
75;20;0.647;1;74
75;21;0.621;1;74
75;22;0.64;1;74
75;23;0.696;1;74
75;24;0.741;1;74
76;1;0.769;1;75
76;2;0.77;1;75
76;3;0.863;1;75
76;4;0.864;1;75
76;5;0.857;1;75
76;6;1.497;1;75
76;7;56.26;0.946676146;75
76;8;249.3;0.736060971;75
76;9;511.4;0.551818537;75
76;10;725;0.604275862;75
76;11;970;0.683608247;75
76;12;1089;0.528833792;75
76;13;1052;0.556653992;75
76;14;1015;0.559704433;75
76;15;851;0.588366627;75
76;16;548.1;0.639846743;75
76;17;261.1;0.781692838;75
76;18;56.98;0.964197964;75
76;19;1.105;1;75
76;20;0.447;1;75
76;21;0.466;1;75
76;22;0.504;1;75
76;23;0.552;1;75
76;24;0.589;1;75
77;1;0.589;1;76
77;2;0.595;1;76
77;3;0.583;1;76
77;4;0.619;1;76
77;5;0.6;1;76
77;6;1.385;1;76
77;7;56.65;0.983936452;76
77;8;245.7;0.808302808;76
77;9;533.2;0.579332333;76
77;10;798;0.503634085;76
77;11;1055;0.505971564;76
77;12;1151;0.455256299;76
77;13;1154;0.434315425;76
77;14;930;0.517419355;76
77;15;708;0.655084746;76
77;16;635.9;0.482623054;76
77;17;327.8;0.589993899;76
77;18;70.2;0.892735043;76
77;19;1.348;1;76
77;20;0.35;1;76
77;21;0.352;1;76
77;22;0.352;1;76
77;23;0.356;1;76
77;24;0.394;1;76
78;1;0.449;1;77
78;2;0.447;1;77
78;3;0.499;1;77
78;4;0.52;1;77
78;5;0.543;1;77
78;6;1.604;1;77
78;7;63.09;0.933111428;77
78;8;303;0.613531353;77
78;9;551.7;0.474533261;77
78;10;865;0.419306358;77
78;11;930;0.554731183;77
78;12;660.7;0.941577115;77
78;13;822;0.927007299;77
78;14;966;0.791925466;77
78;15;592.8;0.932523617;77
78;16;421.6;0.803368121;77
78;17;164.9;0.864766525;77
78;18;52.79;0.955105134;77
78;19;1.62;1;77
78;20;0.361;1;77
78;21;0.362;1;77
78;22;0.359;1;77
78;23;0.369;1;77
78;24;0.426;1;77
79;1;0.417;1;78
79;2;0.445;1;78
79;3;0.477;1;78
79;4;0.477;1;78
79;5;0.453;1;78
79;6;1.756;1;78
79;7;71;0.982112676;78
79;8;170.6;0.953106682;78
79;9;333.7;0.911896913;78
79;10;544;0.781433824;78
79;11;421.4;0.991694352;78
79;12;361.6;1;78
79;13;420.8;1;78
79;14;495.3;0.990107006;78
79;15;321.9;1;78
79;16;265.5;0.998493409;78
79;17;100.1;1;78
79;18;18.2;1;78
79;19;0.639;1;78
79;20;0.375;1;78
79;21;0.381;1;78
79;22;0.381;1;78
79;23;0.382;1;78
79;24;0.392;1;78
80;1;0.381;1;79
80;2;0.366;1;79
80;3;0.395;1;79
80;4;0.369;1;79
80;5;0.381;1;79
80;6;0.453;1;79
80;7;10.05;1;79
80;8;34.57;1;79
80;9;84.2;1;79
80;10;147.8;1;79
80;11;221.4;1;79
80;12;218.7;1;79
80;13;227.2;1;79
80;14;162.1;1;79
80;15;170.1;1;79
80;16;108.7;1;79
80;17;55.95;1;79
80;18;26.81;1;79
80;19;0.992;1;79
80;20;0.424;1;79
80;21;0.452;1;79
80;22;0.399;1;79
80;23;0.435;1;79
80;24;0.402;1;79
81;1;0.439;1;80
81;2;0.4;1;80
81;3;0.45;1;80
81;4;0.414;1;80
81;5;0.46;1;80
81;6;0.769;1;80
81;7;14.3;1;80
81;8;47.26;1;80
81;9;120.1;0.999167361;80
81;10;195.7;1;80
81;11;264.4;1;80
81;12;341.9;1;80
81;13;232.1;1;80
81;14;185.3;1;80
81;15;189;1;80
81;16;163.2;1;80
81;17;101.2;1;80
81;18;25.48;1;80
81;19;1.011;1;80
81;20;0.363;1;80
81;21;0.365;1;80
81;22;0.364;1;80
81;23;0.365;1;80
81;24;0.397;1;80
82;1;0.407;1;81
82;2;0.44;1;81
82;3;0.414;1;81
82;4;0.479;1;81
82;5;0.454;1;81
82;6;3.803;1;81
82;7;119.3;0.904442582;81
82;8;358.8;0.588628763;81
82;9;630.5;0.423473434;81
82;10;943;0.344008484;81
82;11;1181;0.366469094;81
82;12;1116;0.580017921;81
82;13;857;0.754259043;81
82;14;716;0.950977654;81
82;15;408.7;0.980915097;81
82;16;205.7;0.999513855;81
82;17;102.1;1;81
82;18;28.32;1;81
82;19;1.598;1;81
82;20;0.357;1;81
82;21;0.362;1;81
82;22;0.365;1;81
82;23;0.365;1;81
82;24;0.369;1;81
83;1;0.372;1;82
83;2;0.377;1;82
83;3;0.37;1;82
83;4;0.367;1;82
83;5;0.379;1;82
83;6;1.972;1;82
83;7;35.63;1;82
83;8;135.7;0.969049374;82
83;9;567.3;0.581702803;82
83;10;821;0.628258222;82
83;11;807;0.810656753;82
83;12;942;0.865180467;82
83;13;801;0.680149813;82
83;14;194.9;0.909184197;82
83;15;469.1;0.736090386;82
83;16;392.2;0.880163182;82
83;17;145.8;0.999314129;82
83;18;43.2;1;82
83;19;1.31;1;82
83;20;0.336;1;82
83;21;0.334;1;82
83;22;0.334;1;82
83;23;0.334;1;82
83;24;0.334;1;82
84;1;0.334;1;83
84;2;0.334;1;83
84;3;0.334;1;83
84;4;0.334;1;83
84;5;0.334;1;83
84;6;4.59;1;83
84;7;83;0.992771084;83
84;8;234.7;0.906689391;83
84;9;448.6;0.913062862;83
84;10;418.9;0.989018859;83
84;11;307.6;0.99609883;83
84;12;316.8;0.996843434;83
84;13;278;0.994964029;83
84;14;217.9;0.995869665;83
84;15;191.9;0.996873372;83
84;16;113.7;0.999120493;83
84;17;84;1;83
84;18;16.22;1;83
84;19;1.003;1;83
84;20;0.334;1;83
84;21;0.334;1;83
84;22;0.334;1;83
84;23;0.334;1;83
84;24;0.334;1;83
85;1;0.334;1;84
85;2;0.334;1;84
85;3;0.334;1;84
85;4;0.334;1;84
85;5;0.334;1;84
85;6;1.856;1;84
85;7;28.87;1;84
85;8;187.6;0.995202559;84
85;9;511.7;0.898182529;84
85;10;689;0.873875181;84
85;11;497.7;0.961824392;84
85;12;443.8;0.988733664;84
85;13;585.7;0.984121564;84
85;14;673.4;0.875111375;84
85;15;254.4;0.983883648;84
85;16;141.5;0.992932862;84
85;17;136.1;0.996326231;84
85;18;35.08;1;84
85;19;2.397;1;84
85;20;0.337;1;84
85;21;0.337;1;84
85;22;0.337;1;84
85;23;0.336;1;84
85;24;0.336;1;84
86;1;0.335;1;85
86;2;0.334;1;85
86;3;0.335;1;85
86;4;0.335;1;85
86;5;0.334;1;85
86;6;5.275;1;85
86;7;107.7;0.657381616;85
86;8;431;0.517169374;85
86;9;464.7;0.643641059;85
86;10;758;0.59525066;85
86;11;809;0.660568603;85
86;12;902;0.598780488;85
86;13;788;0.455964467;85
86;14;1023;0.41026393;85
86;15;828;0.491908213;85
86;16;597.7;0.473983604;85
86;17;417.3;0.451713396;85
86;18;152.7;0.728880157;85
86;19;6.723;1;85
86;20;0.334;1;85
86;21;0.334;1;85
86;22;0.334;1;85
86;23;0.334;1;85
86;24;0.334;1;85
87;1;0.334;1;86
87;2;0.334;1;86
87;3;0.334;1;86
87;4;0.335;1;86
87;5;0.335;1;86
87;6;7.89;1;86
87;7;87.2;0.989678899;86
87;8;229.2;0.918411867;86
87;9;529.4;0.785606347;86
87;10;328.9;0.939495287;86
87;11;225.2;0.997335702;86
87;12;286.9;0.996165911;86
87;13;688;0.891860465;86
87;14;709;0.72877292;86
87;15;414.5;0.900361882;86
87;16;164.9;0.981200728;86
87;17;367.8;0.6348559;86
87;18;96.1;0.799167534;86
87;19;3.561;1;86
87;20;0.335;1;86
87;21;0.335;1;86
87;22;0.335;1;86
87;23;0.335;1;86
87;24;0.335;1;86
88;1;0.335;1;87
88;2;0.335;1;87
88;3;0.335;1;87
88;4;0.335;1;87
88;5;0.335;1;87
88;6;7.74;1;87
88;7;129.7;0.711642251;87
88;8;463.9;0.447510239;87
88;9;456.9;0.844167214;87
88;10;428.2;0.871088277;87
88;11;455.2;0.967267135;87
88;12;887;0.71307779;87
88;13;776;0.718427835;87
88;14;694.2;0.681359839;87
88;15;1028;0.37577821;87
88;16;567.3;0.564427992;87
88;17;357.5;0.525874126;87
88;18;51.77;1;87
88;19;2.344;1;87
88;20;0.334;1;87
88;21;0.334;1;87
88;22;0.334;1;87
88;23;0.334;1;87
88;24;0.334;1;87
89;1;0.334;1;88
89;2;0.334;1;88
89;3;0.334;1;88
89;4;0.335;1;88
89;5;0.334;1;88
89;6;3.344;1;88
89;7;122.6;0.921696574;88
89;8;289.5;0.834196891;88
89;9;315.8;0.985750475;88
89;10;495.2;0.970113086;88
89;11;489.9;0.950193917;88
89;12;329.6;0.97967233;88
89;13;325.7;0.99078907;88
89;14;292.9;0.986002048;88
89;15;247.7;0.984658862;88
89;16;102.3;0.988269795;88
89;17;56.85;0.995602463;88
89;18;50.1;0.994411178;88
89;19;4.206;1;88
89;20;0.337;1;88
89;21;0.335;1;88
89;22;0.334;1;88
89;23;0.334;1;88
89;24;0.334;1;88
90;1;0.335;1;89
90;2;0.334;1;89
90;3;0.336;1;89
90;4;0.334;1;89
90;5;0.335;1;89
90;6;9.03;1;89
90;7;72;0.998611111;89
90;8;244;0.984016393;89
90;9;578.1;0.687943262;89
90;10;551.4;0.791984041;89
90;11;664.4;0.822998194;89
90;12;631.5;0.845447348;89
90;13;844;0.652014218;89
90;14;547.7;0.753149534;89
90;15;897;0.547603122;89
90;16;481.7;0.742578368;89
90;17;386.3;0.676676158;89
90;18;119.3;0.873428332;89
90;19;7.94;1;89
90;20;0.337;1;89
90;21;0.335;1;89
90;22;0.337;1;89
90;23;0.335;1;89
90;24;0.336;1;89
91;1;0.335;1;90
91;2;0.336;1;90
91;3;0.336;1;90
91;4;0.337;1;90
91;5;0.335;1;90
91;6;6.656;1;90
91;7;59.6;0.999161074;90
91;8;370.8;0.555825243;90
91;9;613.2;0.529517286;90
91;10;801;0.616729089;90
91;11;297;0.974410774;90
91;12;402.8;0.981876862;90
91;13;1306;0.27381317;90
91;14;872;0.566972477;90
91;15;823;0.331227217;90
91;16;411.8;0.456289461;90
91;17;521.1;0.335444253;90
91;18;181.8;0.482948295;90
91;19;10.18;0.979371316;90
91;20;0.335;1;90
91;21;0.334;1;90
91;22;0.335;1;90
91;23;0.335;1;90
91;24;0.335;1;90
92;1;0.334;1;91
92;2;0.335;1;91
92;3;0.335;1;91
92;4;0.334;1;91
92;5;0.334;1;91
92;6;2.89;1;91
92;7;60.03;1;91
92;8;183.8;0.979325354;91
92;9;311.8;0.958306607;91
92;10;1103;0.325657298;91
92;11;1319;0.221758908;91
92;12;1185;0.307848101;91
92;13;1012;0.412747036;91
92;14;1262;0.427020602;91
92;15;671.6;0.632966051;91
92;16;505.4;0.574396518;91
92;17;261.5;0.610707457;91
92;18;125.9;0.70293884;91
92;19;11.52;0.981770833;91
92;20;0.334;1;91
92;21;0.334;1;91
92;22;0.335;1;91
92;23;0.335;1;91
92;24;0.335;1;91
93;1;0.335;1;92
93;2;0.335;1;92
93;3;0.335;1;92
93;4;0.335;1;92
93;5;0.335;1;92
93;6;9.6;1;92
93;7;0;1;92
93;8;0;1;92
93;9;0;1;92
93;10;0;1;92
93;11;0;1;92
93;12;0;1;92
93;13;0;1;92
93;14;0;1;92
93;15;0;1;92
93;16;0;1;92
93;17;0;1;92
93;18;0;1;92
93;19;0;1;92
93;20;0;1;92
93;21;0;1;92
93;22;0;1;92
93;23;0;1;92
93;24;0;1;92
94;1;0;1;93
94;2;0;1;93
94;3;0;1;93
94;4;0;1;93
94;5;0;1;93
94;6;0;1;93
94;7;0;1;93
94;8;0;1;93
94;9;0;1;93
94;10;0;1;93
94;11;0;1;93
94;12;0;1;93
94;13;0;1;93
94;14;0;1;93
94;15;0;1;93
94;16;0;1;93
94;17;0;1;93
94;18;0;1;93
94;19;0;1;93
94;20;0;1;93
94;21;0;1;93
94;22;0;1;93
94;23;0;1;93
94;24;0;1;93
95;1;0;1;94
95;2;0;1;94
95;3;0;1;94
95;4;0;1;94
95;5;0;1;94
95;6;0;1;94
95;7;0;1;94
95;8;0;1;94
95;9;0;1;94
95;10;0;1;94
95;11;0;1;94
95;12;0;1;94
95;13;0;1;94
95;14;0;1;94
95;15;0;1;94
95;16;0;1;94
95;17;0;1;94
95;18;0;1;94
95;19;0;1;94
95;20;0;1;94
95;21;0;1;94
95;22;0;1;94
95;23;0;1;94
95;24;0;1;94
96;1;0;1;95
96;2;0;1;95
96;3;0;1;95
96;4;0;1;95
96;5;0;1;95
96;6;0;1;95
96;7;0;1;95
96;8;0;1;95
96;9;0;1;95
96;10;0;1;95
96;11;0;1;95
96;12;0;1;95
96;13;0;1;95
96;14;0;1;95
96;15;0;1;95
96;16;0;1;95
96;17;0;1;95
96;18;0;1;95
96;19;0;1;95
96;20;0;1;95
96;21;0;1;95
96;22;0;1;95
96;23;0;1;95
96;24;0;1;95
97;1;0;1;96
97;2;0;1;96
97;3;0;1;96
97;4;0;1;96
97;5;0;1;96
97;6;0;1;96
97;7;0;1;96
97;8;0;1;96
97;9;0;1;96
97;10;0;1;96
97;11;0;1;96
97;12;0;1;96
97;13;0;1;96
97;14;0;1;96
97;15;0;1;96
97;16;0;1;96
97;17;0;1;96
97;18;0;1;96
97;19;0;1;96
97;20;0;1;96
97;21;0;1;96
97;22;0;1;96
97;23;0;1;96
97;24;0;1;96
98;1;0;1;97
98;2;0;1;97
98;3;0;1;97
98;4;0;1;97
98;5;0;1;97
98;6;0;1;97
98;7;0;1;97
98;8;0;1;97
98;9;0;1;97
98;10;0;1;97
98;11;0;1;97
98;12;0;1;97
98;13;0;1;97
98;14;0;1;97
98;15;0;1;97
98;16;0;1;97
98;17;0;1;97
98;18;0;1;97
98;19;0;1;97
98;20;0;1;97
98;21;0;1;97
98;22;0;1;97
98;23;0;1;97
98;24;0;1;97
99;1;0;1;98
99;2;0;1;98
99;3;0;1;98
99;4;0;1;98
